"Nombre","Lat","Lon","var","estacion","mes","pend_decada","p_valor"
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","3",-2.17953281423804,0.331071185160194
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","4",-11.0678531701891,0.000311076685207107
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","5",-17.0892102335929,0.0635295354198279
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","6",-19.8117908787542,0.668516622480709
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","7",-11.9285873192436,0.225057145151003
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","8",-6.84894327030033,0.245758110306171
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","9",-8.92191323692992,0.186615848096474
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","10",0.498553948832037,0.666193878219099
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","11",-0.797997775305895,0.284023381098807
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","12",1.00133481646274,0.392870864096077
"Quinta_normal_santiago_DMC","-33,445000000000000","-70,682779999999994","pp","X330020","Anual",-74.7512791991101,0.00744722722906271
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","1",1.97708565072303,0.268786416341542
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","2",-0.361735261401557,0.175286387975264
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","3",-1.95973303670745,0.332001131358196
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","4",-7.00311457174638,0.00211517623643387
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","5",-14.7512791991101,0.041963944579416
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","6",-19.5893214682981,0.721226098500163
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","7",-9.25450500556174,0.268664230423909
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","8",-6.5964404894327,0.180732379089163
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","9",-7.95617352614016,0.211420863105094
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","10",-0.493437152391545,1
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","11",-0.996440489432703,0.362558372621406
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","12",0.135928809788654,0.580285703211709
"Pudahuel_santiago_DMC","-33,378329999999998","-70,787779999999998","pp","X330021","Anual",-66.8491657397108,0.00306034014768426
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","1",1.08275862068966,0.93684355671943
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","2",-0.506117908787542,0.912751305790679
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","3",-1.87986651835373,0.386656511927416
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","4",-12.6017797552836,0.00480564968336368
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","5",-20.8338153503893,0.198948100775246
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","6",-32.3408231368187,0.344288781882111
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","7",-16.2391546162403,0.164043432144205
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","8",-12.9630700778643,0.362802772411448
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","9",-11.9624026696329,0.143413363719186
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","10",-1.80311457174638,0.830350892730762
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","11",-1.33414905450501,0.537907874218066
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","12",1.24916573971079,0.1613364410718
"Santo_domingo_ad_DMC","-33,656109999999998","-71,613330000000005","pp","X330030","Anual",-110.132369299221,0.00669115449396484
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","1",5.65261401557286,0.610941457142977
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","2",0.277196885428254,0.790732556080166
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","3",-1.32691879866518,0.410635938738473
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","4",-14.1541713014461,0.00493799238930262
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","5",-19.3815350389321,0.308951457579021
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","6",-25.7152391546162,0.858400752963727
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","7",-23.0750834260289,0.0586044188661849
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","8",-7.59733036707453,0.508930645215479
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","9",-15.0422691879866,0.0359448011205755
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","10",-0.0244716351501665,0.692353043033157
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","11",-1.72358175750834,0.501665815406488
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","12",1.06062291434928,0.319367163186518
"San_jose_de_maipo_DMC","-33,636389999999999","-70,356669999999994","pp","X330032","Anual",-101.050166852058,0.0168163718749774
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","1",0.323515016685206,0.245578990104867
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","2",-0.582647385984427,0.24000352642259
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","3",-1.17385984427141,0.39512421760749
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","4",-5.65539488320356,0.00866692897668006
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","5",-18.1318576195773,0.186428707900464
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","6",-31.8770411568409,0.133676349213672
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","7",-8.83968854282536,0.886450946379769
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","8",-5.70840934371524,0.411476754396325
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","9",-10.6149276974416,0.265188244233649
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","10",0.268676307007786,0.827920824666899
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","11",-1.45452725250278,0.27620783872694
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","12",2.79021134593993,0.465440904342491
"Chacra_soloa_DMC","-33,638330000000003","-70,763890000000004","pp","X330046","Anual",-80.6559510567297,0.0497027408676085
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","1",1.74260289210234,0.227379849116291
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","2",-0.617797552836485,0.808750855238056
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","3",-0.899888765294771,0.71192315069219
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","4",-5.08186874304784,0.00803096846298098
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","5",-24.908787541713,0.0740071701036773
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","6",-32.5426028921023,0.453518588159561
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","7",-16.5899888765295,0.11641261541028
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","8",-13.7452725250278,0.11544310152877
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","9",-10.9070077864294,0.142413982314615
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","10",0.496885428253616,0.810138847068513
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","11",0.984649610678532,0.606803685875361
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","12",0.632258064516129,0.662320438869964
"Tranque_lepe_DMC","-33,394440000000003","-71,129999999999995","pp","X330051","Anual",-101.43681868743,0.00669115449396484
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","1",4.14082313681869,0.138060447758386
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","2",-1.1174638487208,0.472257960213414
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","3",-1.37385984427141,0.418583996705178
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","4",-12.1036707452725,0.000130522788373566
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","5",-15.7661846496107,0.192710472921429
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","6",-33.067296996663,0.153367570809849
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","7",-21.4787541713014,0.0586044188661849
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","8",-11.5993325917686,0.204993342995619
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","9",-13.5557285873192,0.0558846573974094
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","10",3.24771968854283,0.236631088360991
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","11",-1.86763070077864,0.178307357650231
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","12",1.87074527252503,0.545233882439126
"Central_los_morros_DMC","-33,647779999999997","-70,656670000000005","pp","X330054","Anual",-102.67063403782,0.00242155443393037
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","1",0.475328142380423,0.0293807024661332
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","2",-1.14031145717464,0.392870864096077
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","3",-0.297931034482759,0.905462820715152
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","4",6.51230255839822,0.0493525484842775
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","5",-37.7277864293659,0.0243806618629953
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","6",-74.6676529477197,0.066074382655924
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","7",-26.1423581757508,0.224909502929109
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","8",-6.874638487208,0.531971058097401
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","9",-10.3159288097887,0.542918756396839
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","10",5.93303670745273,0.47998093563145
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","11",-1.45408231368187,0.442844164349938
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","12",1.16438264738599,0.914926066736058
"Aculeo_rangue_DMC","-33,847220000000000","-70,947220000000002","pp","X330060","Anual",-144.535639599555,0.0295099933695599
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","1",2.32849833147942,0.138060447758386
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","2",-0.147563959955506,0.253778523744038
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","3",-1.47290322580645,0.98449369198296
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","4",-4.02251390433815,0.0155097760775083
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","5",-22.3483203559511,0.0609024075222784
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","6",-37.8195995550612,0.0401652721275247
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","7",-13.6958398220245,0.246109222459249
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","8",-5.72763070077864,0.497660692731244
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","9",-8.78787541713015,0.186428707900464
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","10",0.6397552836485,0.830030441493324
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","11",-0.615706340378198,0.863322975746007
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","12",0.201868743047831,0.183248812918237
"Talagante_DMC","-33,670279999999998","-70,849440000000001","pp","X330071","Anual",-91.467830923248,0.00600480708886842
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","1",0.250189098998888,0.460856750923211
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","2",-1.87130144605117,0.571109658905771
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","3",-1.11005561735261,0.98449369198296
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","4",-14.2490767519466,0.000381754651668304
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","5",-25.6077419354839,0.0384318729082286
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","6",-42.1101001112347,0.0167815361072199
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","7",-24.6692324805339,0.0234408769204593
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","8",-15.879510567297,0.0736382701203027
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","9",-16.1048053392659,0.0257153359337223
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","10",0.788854282536151,0.914316522896516
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","11",-0.865517241379311,0.358473101251321
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","12",1.61779755283649,0.645973193160465
"Pirque_fdf_ex_raco_DMC","-33,678330000000003","-70,583609999999993","pp","X330072","Anual",-139.810500556174,0.00065397888197947
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","1",0.931768631813126,0.611361746709708
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","2",-0.281090100111233,0.309493444082567
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","3",-0.517486095661846,0.970235302206722
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","4",-12.7413793103448,0.0128859612974374
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","5",-26.0559733036708,0.0899071159334449
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","6",-48.2519021134594,0.0866602298732194
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","7",-30.4316573971079,0.124828716952442
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","8",-10.226829810901,0.420754301338815
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","9",-17.7065850945495,0.138595567965459
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","10",4.39334816462737,0.507120386983236
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","11",2.71119021134594,0.703605400396545
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","12",1.57837597330367,0.921147100614953
"Rio_clarillo_DMC","-33,728330000000000","-70,496669999999995","pp","X330075","Anual",-136.598220244716,0.0456954722167193
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","1",0.265094549499444,0.114492636572464
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","2",0.449276974416018,0.0997931621412122
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","3",-1.61499443826474,0.803557310953031
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","4",-4.75666295884316,0.00266332049746774
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","5",-27.1001779755284,0.0634452762745519
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","6",-40.2244716351502,0.0268981725616862
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","7",-5.45145717463849,0.46408137778734
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","8",-5.73677419354839,0.401509095502611
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","9",-8.11581757508343,0.420754301338815
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","10",1.55868743047831,0.81283648315787
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","11",-0.611212458286985,0.950386391627835
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","12",0.354193548387097,0.827608114942041
"Chorombo_hacienda_DMC","-33,529440000000001","-71,229169999999996","pp","X330076","Anual",-90.9843159065628,0.015250283689703
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","1",1.55686318131257,0.167829501692677
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","2",-0.957152391546162,0.98161933608933
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","3",-0.893815350389321,0.788728560956666
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","4",-12.990745272525,0.0116372445702877
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","5",-35.9570411568409,0.0194107541382332
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","6",-58.6154616240267,0.0308417578628117
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","7",-19.3674082313682,0.0773047540721794
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","8",-13.2381090100111,0.497478008642286
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","9",-14.854616240267,0.411327607288829
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","10",-2.97708565072303,0.971225988558708
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","11",0.106117908787542,0.597159242930293
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","12",0.989766407119021,0.663162575845374
"Villa_alhue_DMC","-34,063890000000001","-71,251940000000005","pp","X330082","Anual",-157.198687430478,0.00132096562716169
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","1",0.263626251390434,0.0636077518237649
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","2",-0.142536151279199,0.565520389952394
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","3",-1.8587319243604,0.984915112475009
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","4",-8.3605339265851,0.00128753252189159
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","5",-15.9676751946607,0.238992787901522
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","6",-22.6205784204672,0.914752339084737
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","7",-15.2552391546162,0.475449049528266
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","8",-15.8737931034483,0.180616627952274
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","9",-9.13879866518354,0.153498488436854
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","10",0.0161957730812043,0.872352061914905
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","11",-1.48191323692992,0.184732703883255
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","12",0.674304783092325,0.699525913593415
"Olmue_DMC","-33,021940000000001","-71,186390000000003","pp","X330088","Anual",-89.7456729699666,0.024578108913373
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","1",2.19276974416018,0.344868163283458
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","2",-0.192413793103448,0.963212635230095
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","3",-2.1554616240267,0.269158838221558
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","4",-11.9717686318131,0.00199973749442066
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","5",-28.0233592880979,0.0437626130916413
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","6",-21.9242491657397,0.748105391427001
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","7",-2.07637374860956,0.830475024124481
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","8",-13.7226696329255,0.238992787901522
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","9",-8.89884315906563,0.858378450098831
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","10",5.55908787541713,0.331825864131303
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","11",-0.780311457174639,0.85195008711102
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","12",1.5412680756396,0.746976524585991
"Casablanca_casas_del_bosque_DMC","-33,318610000000000","-71,435550000000006","pp","X330090","Anual",-80.4523248053392,0.024578108913373
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","1",2.15539488320356,0.292836645312288
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","2",-1.88284760845384,0.139944307954989
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","3",1.25452725250278,0.984739552050372
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","4",-7.64031145717463,0.000944040541150894
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","5",-29.0685650723026,0.108229066156534
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","6",-21.0657174638487,0.133841504103688
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","7",-19.2723025583982,0.238843241747538
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","8",-15.8130144605117,0.169312645039623
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","9",-16.671724137931,0.143179657246754
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","10",2.6276084538376,0.914498923778828
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","11",-0.982936596218019,0.797451424367107
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","12",-0.0318798665183538,0.0946945651248039
"Machali_DMC","-34,175829999999998","-70,658890000000000","pp","X340004","Anual",-106.391768631813,0.013814067737925
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","1",4.51866518353726,0.0638375029522575
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","2",-0.953392658509455,0.157340361811175
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","3",0.795862068965518,0.329657257419581
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","4",-8.30794215795328,0.0101288537713469
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","5",-18.3186206896552,0.37221306314277
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","6",-16.1260066740823,1
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","7",4.29121245828699,0.830421858326651
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","8",-5.46271412680756,0.655081892659916
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","9",-3.63305895439377,0.914353096460893
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","10",0.446918798665184,1
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","11",-0.445784204671858,0.634748822624138
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","12",0.70749721913237,0.756875767875724
"San_jose_de_marchigue_DMC","-34,290830000000000","-71,444720000000004","pp","X340011","Anual",-42.4873637374861,0.300771759434779
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","1",4.86407119021135,0.269322665845872
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","2",-0.94860956618465,0.738225632490346
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","3",-0.052280311457174,0.257283127376066
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","4",-11.4820912124583,0.012732601099476
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","5",-29.2121245828698,0.0744069135980519
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","6",-22.3675194660734,0.886504806413831
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","7",-10.3521690767519,0.284411467622047
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","8",-8.16729699666297,0.544119683338951
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","9",-7.72102335928809,0.497797576526577
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","10",-0.796885428253614,0.985473787080069
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","11",0.16896551724138,0.863322975746007
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","12",0.394660734149055,0.353014441326989
"Marchigue_escuela_DMC","-34,396940000000001","-71,615560000000002","pp","X340012","Anual",-85.6723025583982,0.0203769316014971
"Rengo_essbio_DMC","-34,406939999999999","-70,860280000000003","pp","X340013","1",3.39176863181313,0.0730451187229913
"Rengo_essbio_DMC","-34,406939999999999","-70,860280000000003","pp","X340013","2",-1.4476084538376,0.447520910130469
"Rengo_essbio_DMC","-34,406939999999999","-70,860280000000003","pp","X340013","3",-0.0224694104560623,0.983863823762571
"Rengo_essbio_DMC","-34,406939999999999","-70,860280000000003","pp","X340013","4",-8.65494994438265,0.00736211627244453
"Rengo_essbio_DMC","-34,406939999999999","-70,860280000000003","pp","X340013","5",-25.7559510567297,0.0970191049834865
