"","Nombre","Lat","Lon","est","indicador","unidad","periodo","pendiente","p_valor"
"8808","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","R10mm","dias_decada","Invierno",-1.23470522803115,0.0580043390558205
"8809","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","R10mm","dias_decada","Primavera",4.68371407800949e-17,0.834103001759333
"8810","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","R10mm","dias_decada","Verano",-0.0492610837438424,0.628268893363781
"8811","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","R10mm","dias_decada","Anual",-2.34037819799778,0.00665180255360316
"8812","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","R10mm","dias_decada","Otono",-1.44382647385984,0.0139739096566612
"8813","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","R10mm","dias_decada","Invierno",-0.998887652947719,0.0579225913463203
"8814","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","R10mm","dias_decada","Primavera",0.0778642936596219,0.610324206387324
"8815","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","R10mm","dias_decada","Verano",-0.0394088669950739,0.518605016428726
"8816","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","R10mm","dias_decada","Anual",-2.26028921023359,0.0213886954091088
"8817","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","R10mm","dias_decada","Otono",-1.20133481646274,0.104136843593864
"8818","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","R10mm","dias_decada","Invierno",-1.21023359288098,0.0461468390896548
"8819","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","R10mm","dias_decada","Primavera",0.0778642936596219,0.548372886982987
"8820","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","R10mm","dias_decada","Verano",0.0197044334975369,0.824812574194006
"8821","San_jose_de_maipo_DMC",-33.63639,-70.35667,"X330032","R10mm","dias_decada","Anual",-3.46162402669633,0.00613264110155121
"8822","San_jose_de_maipo_DMC",-33.63639,-70.35667,"X330032","R10mm","dias_decada","Otono",-1.68186874304783,0.0176828363793495
"8823","San_jose_de_maipo_DMC",-33.63639,-70.35667,"X330032","R10mm","dias_decada","Invierno",-1.88431590656285,0.0113890093585359
"8824","San_jose_de_maipo_DMC",-33.63639,-70.35667,"X330032","R10mm","dias_decada","Primavera",-0.0778642936596218,0.924295527508138
"8825","San_jose_de_maipo_DMC",-33.63639,-70.35667,"X330032","R10mm","dias_decada","Verano",0.0788177339901478,0.462230374927338
"8826","Chacra_soloa_DMC",-33.63833,-70.76389,"X330046","R10mm","dias_decada","Anual",-2.14460511679644,0.0887808442626781
"8827","Chacra_soloa_DMC",-33.63833,-70.76389,"X330046","R10mm","dias_decada","Otono",-1.45939933259177,0.0423002194751978
"8828","Chacra_soloa_DMC",-33.63833,-70.76389,"X330046","R10mm","dias_decada","Invierno",-0.912124582869856,0.177360517185619
"8829","Chacra_soloa_DMC",-33.63833,-70.76389,"X330046","R10mm","dias_decada","Primavera",0.258064516129032,0.435696708608033
"8830","Chacra_soloa_DMC",-33.63833,-70.76389,"X330046","R10mm","dias_decada","Verano",-0.0246305418719212,0.775946788278143
"8831","Tranque_lepe_DMC",-33.39444,-71.13,"X330051","R10mm","dias_decada","Anual",-2.09788654060067,0.0388374221607502
"8832","Tranque_lepe_DMC",-33.39444,-71.13,"X330051","R10mm","dias_decada","Otono",-1.22135706340378,0.12205969176339
"8833","Tranque_lepe_DMC",-33.39444,-71.13,"X330051","R10mm","dias_decada","Invierno",-0.987764182424917,0.113071872515346
"8834","Tranque_lepe_DMC",-33.39444,-71.13,"X330051","R10mm","dias_decada","Primavera",0.0689655172413793,0.904145489894146
"8835","Tranque_lepe_DMC",-33.39444,-71.13,"X330051","R10mm","dias_decada","Verano",-0.00985221674876846,0.935634978451336
"8836","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","R10mm","dias_decada","Anual",-3.44160177975528,0.000311651588537812
"8837","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","R10mm","dias_decada","Otono",-1.90433815350389,0.00195043892361512
"8838","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","R10mm","dias_decada","Invierno",-1.80422691879867,0.000864819552018161
"8839","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","R10mm","dias_decada","Primavera",0.200222469410456,0.237937632608507
"8840","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","R10mm","dias_decada","Verano",-0.0591133004926109,0.467027583873723
"8841","Aculeo_rangue_DMC",-33.84722,-70.94722,"X330060","R10mm","dias_decada","Anual",-1.87986651835373,0.0887808442626781
"8842","Aculeo_rangue_DMC",-33.84722,-70.94722,"X330060","R10mm","dias_decada","Otono",-1.53281423804227,0.0337636023013663
"8843","Aculeo_rangue_DMC",-33.84722,-70.94722,"X330060","R10mm","dias_decada","Invierno",-0.562847608453837,0.704894482413839
"8844","Aculeo_rangue_DMC",-33.84722,-70.94722,"X330060","R10mm","dias_decada","Primavera",0.242491657397108,0.938161370895712
"8845","Aculeo_rangue_DMC",-33.84722,-70.94722,"X330060","R10mm","dias_decada","Verano",-0.0147783251231527,0.892931719071997
"8846","Talagante_DMC",-33.67028,-70.84944,"X330071","R10mm","dias_decada","Anual",-3.02558398220244,0.0055311728544675
"8847","Talagante_DMC",-33.67028,-70.84944,"X330071","R10mm","dias_decada","Otono",-1.64849833147942,0.020609648969364
"8848","Talagante_DMC",-33.67028,-70.84944,"X330071","R10mm","dias_decada","Invierno",-1.62402669632925,0.0118890295041858
"8849","Talagante_DMC",-33.67028,-70.84944,"X330071","R10mm","dias_decada","Primavera",0.218020022246941,0.65190737739262
"8850","Talagante_DMC",-33.67028,-70.84944,"X330071","R10mm","dias_decada","Verano",-0.0344827586206897,0.575867658897421
"8851","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","R10mm","dias_decada","Anual",-4.81201334816463,0.000224112516676266
"8852","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","R10mm","dias_decada","Otono",-2.58064516129032,0.00375689410723749
"8853","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","R10mm","dias_decada","Invierno",-2.1979977753059,0.000560396366070087
"8854","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","R10mm","dias_decada","Primavera",0.0200222469410456,0.968629902094649
"8855","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","R10mm","dias_decada","Verano",-0.0443349753694581,0.62475671660776
"8856","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","R10mm","dias_decada","Anual",-3.24137931034483,0.0996714205848504
"8857","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","R10mm","dias_decada","Otono",-1.69076751946607,0.0572943374283158
"8858","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","R10mm","dias_decada","Invierno",-1.34816462736374,0.152187509593515
"8859","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","R10mm","dias_decada","Primavera",-0.193548387096774,0.317614578002838
"8860","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","R10mm","dias_decada","Verano",0.0147783251231527,1
"8861","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","R10mm","dias_decada","Anual",-2.27586206896552,0.0783693938861412
"8862","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","R10mm","dias_decada","Otono",-1.39265850945495,0.0183405592560218
"8863","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","R10mm","dias_decada","Invierno",-0.943270300333704,0.0471484045706282
"8864","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","R10mm","dias_decada","Primavera",0.124582869855395,0.578483452174131
"8865","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","R10mm","dias_decada","Verano",-0.0591133004926109,0.705038264690931
"8866","Villa_alhue_DMC",-34.06389,-71.25194,"X330082","R10mm","dias_decada","Anual",-4.08676307007786,0.00105667617050515
"8867","Villa_alhue_DMC",-34.06389,-71.25194,"X330082","R10mm","dias_decada","Otono",-2.47608453837597,0.00388560889806578
"8868","Villa_alhue_DMC",-34.06389,-71.25194,"X330082","R10mm","dias_decada","Invierno",-1.55728587319244,0.0347964167760283
"8869","Villa_alhue_DMC",-34.06389,-71.25194,"X330082","R10mm","dias_decada","Primavera",-0.0956618464961068,0.63619941714492
"8870","Villa_alhue_DMC",-34.06389,-71.25194,"X330082","R10mm","dias_decada","Verano",-0.019704433497537,0.763237560920955
"8871","Olmue_DMC",-33.02194,-71.18639,"X330088","R10mm","dias_decada","Anual",-2.0111234705228,0.119103104716048
"8872","Olmue_DMC",-33.02194,-71.18639,"X330088","R10mm","dias_decada","Otono",-1.20800889877642,0.227333493012648
"8873","Olmue_DMC",-33.02194,-71.18639,"X330088","R10mm","dias_decada","Invierno",-0.836484983314794,0.170426373624324
"8874","Olmue_DMC",-33.02194,-71.18639,"X330088","R10mm","dias_decada","Primavera",0.100111234705228,0.654163599458782
"8875","Olmue_DMC",-33.02194,-71.18639,"X330088","R10mm","dias_decada","Verano",-0.0640394088669951,0.429195300440349
"8876","Casablanca_casas_del_bosque_DMC",-33.31861,-71.43555,"X330090","R10mm","dias_decada","Anual",-1.83537263626251,0.033342030566161
"8877","Casablanca_casas_del_bosque_DMC",-33.31861,-71.43555,"X330090","R10mm","dias_decada","Otono",-1.30367074527253,0.08241131177142
"8878","Casablanca_casas_del_bosque_DMC",-33.31861,-71.43555,"X330090","R10mm","dias_decada","Invierno",-1.03893214682981,0.0776315983385944
"8879","Casablanca_casas_del_bosque_DMC",-33.31861,-71.43555,"X330090","R10mm","dias_decada","Primavera",0.449388209121246,0.179023474591238
"8880","Casablanca_casas_del_bosque_DMC",-33.31861,-71.43555,"X330090","R10mm","dias_decada","Verano",0.00492610837438423,0.976970255321976
"8881","Machali_DMC",-34.17583,-70.65889,"X340004","R10mm","dias_decada","Anual",-2.75194660734149,0.0278445265846351
"8882","Machali_DMC",-34.17583,-70.65889,"X340004","R10mm","dias_decada","Otono",-1.07675194660734,0.0776315983385944
"8883","Machali_DMC",-34.17583,-70.65889,"X340004","R10mm","dias_decada","Invierno",-2.00889877641824,0.010849142332822
"8884","Machali_DMC",-34.17583,-70.65889,"X340004","R10mm","dias_decada","Primavera",0.342602892102336,0.387344136606223
"8885","Machali_DMC",-34.17583,-70.65889,"X340004","R10mm","dias_decada","Verano",-0.123152709359606,0.444170810675642
"8886","San_jose_de_marchigue_DMC",-34.29083,-71.44472,"X340011","R10mm","dias_decada","Anual",-1.66852057842047,0.0954578740227896
"8887","San_jose_de_marchigue_DMC",-34.29083,-71.44472,"X340011","R10mm","dias_decada","Otono",-1.52836484983315,0.0875517170737229
"8888","San_jose_de_marchigue_DMC",-34.29083,-71.44472,"X340011","R10mm","dias_decada","Invierno",-0.36040044493882,0.551537980630075
"8889","San_jose_de_marchigue_DMC",-34.29083,-71.44472,"X340011","R10mm","dias_decada","Primavera",0.0667408231368186,0.665794875186841
"8890","San_jose_de_marchigue_DMC",-34.29083,-71.44472,"X340011","R10mm","dias_decada","Verano",0.0394088669950739,0.665005542102029
"8891","Marchigue_escuela_DMC",-34.39694,-71.61556,"X340012","R10mm","dias_decada","Anual",-2.00444938820912,0.0217823091268149
"8892","Marchigue_escuela_DMC",-34.39694,-71.61556,"X340012","R10mm","dias_decada","Otono",-1.6329254727475,0.0156268500739723
"8893","Marchigue_escuela_DMC",-34.39694,-71.61556,"X340012","R10mm","dias_decada","Invierno",-0.547274749721912,0.249263314321515
"8894","Marchigue_escuela_DMC",-34.39694,-71.61556,"X340012","R10mm","dias_decada","Primavera",0.00889877641824257,1
"8895","Marchigue_escuela_DMC",-34.39694,-71.61556,"X340012","R10mm","dias_decada","Verano",-0.00985221674876846,1
"8896","Rengo_essbio_DMC",-34.40694,-70.86028,"X340013","R10mm","dias_decada","Anual",-1.95550611790879,0.0600529932506194
"8897","Rengo_essbio_DMC",-34.40694,-70.86028,"X340013","R10mm","dias_decada","Otono",-1.4860956618465,0.047988922350713
"8898","Rengo_essbio_DMC",-34.40694,-70.86028,"X340013","R10mm","dias_decada","Invierno",-0.709677419354838,0.202142239551951
"8899","Rengo_essbio_DMC",-34.40694,-70.86028,"X340013","R10mm","dias_decada","Primavera",0.146829810901001,0.878669703804228
"8900","Rengo_essbio_DMC",-34.40694,-70.86028,"X340013","R10mm","dias_decada","Verano",-0.0295566502463054,0.727952429610698
"8901","Lihueumo_fundo_DMC",-34.52444,-71.41917,"X340016","R10mm","dias_decada","Anual",-3.31924360400445,0.00277721498625567
"8902","Lihueumo_fundo_DMC",-34.52444,-71.41917,"X340016","R10mm","dias_decada","Otono",-2.21134593993326,0.00312755221763927
"8903","Lihueumo_fundo_DMC",-34.52444,-71.41917,"X340016","R10mm","dias_decada","Invierno",-1.28587319243604,0.101029357197928
"8904","Lihueumo_fundo_DMC",-34.52444,-71.41917,"X340016","R10mm","dias_decada","Primavera",0.0222469410456063,0.524809325698624
"8905","Lihueumo_fundo_DMC",-34.52444,-71.41917,"X340016","R10mm","dias_decada","Verano",0.0541871921182266,0.612193566468421
"8906","San_diego_de_puquillay_DMC",-34.53833,-71.50278,"X340017","R10mm","dias_decada","Anual",-3.21690767519466,0.00250013455708303
"8907","San_diego_de_puquillay_DMC",-34.53833,-71.50278,"X340017","R10mm","dias_decada","Otono",-2.13125695216908,0.0046238243290923
"8908","San_diego_de_puquillay_DMC",-34.53833,-71.50278,"X340017","R10mm","dias_decada","Invierno",-1.31924360400445,0.0669406076548176
"8909","San_diego_de_puquillay_DMC",-34.53833,-71.50278,"X340017","R10mm","dias_decada","Primavera",0.10678531701891,0.549245082734504
"8910","San_diego_de_puquillay_DMC",-34.53833,-71.50278,"X340017","R10mm","dias_decada","Verano",0.019704433497537,0.808420398694132
"8911","Pumanque_DMC",-34.61694,-71.67361,"X340019","R10mm","dias_decada","Anual",-2.10011123470523,0.0705168149148683
"8912","Pumanque_DMC",-34.61694,-71.67361,"X340019","R10mm","dias_decada","Otono",-1.62847608453838,0.0263102146760171
"8913","Pumanque_DMC",-34.61694,-71.67361,"X340019","R10mm","dias_decada","Invierno",-0.634037819799777,0.377847386172945
"8914","Pumanque_DMC",-34.61694,-71.67361,"X340019","R10mm","dias_decada","Primavera",0.0400444938820912,0.984662682178857
"8915","Pumanque_DMC",-34.61694,-71.67361,"X340019","R10mm","dias_decada","Verano",0.0935960591133005,0.717274753874257
"8916","Las_arannas_DMC",-34.71556,-71.25028,"X340025","R10mm","dias_decada","Anual",-2.77641824249166,0.0154655619365611
"8917","Las_arannas_DMC",-34.71556,-71.25028,"X340025","R10mm","dias_decada","Otono",-2.09566184649611,0.00748505601800655
"8918","Las_arannas_DMC",-34.71556,-71.25028,"X340025","R10mm","dias_decada","Invierno",-0.907675194660734,0.331877910748597
"8919","Las_arannas_DMC",-34.71556,-71.25028,"X340025","R10mm","dias_decada","Primavera",0.129032258064516,0.537712757054312
"8920","Las_arannas_DMC",-34.71556,-71.25028,"X340025","R10mm","dias_decada","Verano",-0.0147783251231527,0.902908910666191
"8921","Iloca_essam_DMC",-34.95222,-72.18389,"X340027","R10mm","dias_decada","Anual",0.0667408231368198,0.957212962855555
"8922","Iloca_essam_DMC",-34.95222,-72.18389,"X340027","R10mm","dias_decada","Otono",-1.61512791991101,0.254751162990438
"8923","Iloca_essam_DMC",-34.95222,-72.18389,"X340027","R10mm","dias_decada","Invierno",1.03670745272525,0.313708866444377
"8924","Iloca_essam_DMC",-34.95222,-72.18389,"X340027","R10mm","dias_decada","Primavera",0.389321468298109,0.208543622453951
"8925","Iloca_essam_DMC",-34.95222,-72.18389,"X340027","R10mm","dias_decada","Verano",0.16256157635468,0.149844827591957
"8926","Licanten_essam_DMC",-34.98555,-71.98444,"X340030","R10mm","dias_decada","Anual",-0.431590656284756,0.733931489395116
"8927","Licanten_essam_DMC",-34.98555,-71.98444,"X340030","R10mm","dias_decada","Otono",-0.883203559510568,0.214551676887288
"8928","Licanten_essam_DMC",-34.98555,-71.98444,"X340030","R10mm","dias_decada","Invierno",0.17352614015573,0.914325670679965
"8929","Licanten_essam_DMC",-34.98555,-71.98444,"X340030","R10mm","dias_decada","Primavera",0.0444938820912126,0.492179211121789
"8930","Licanten_essam_DMC",-34.98555,-71.98444,"X340030","R10mm","dias_decada","Verano",0.152709359605911,0.211223411001523
"8931","General_freire_curico_ad_DMC",-34.96944,-71.21694,"X340031","R10mm","dias_decada","Anual",-3.28364849833148,0.0157761960265198
"8932","General_freire_curico_ad_DMC",-34.96944,-71.21694,"X340031","R10mm","dias_decada","Otono",-2.3448275862069,0.010234510538916
"8933","General_freire_curico_ad_DMC",-34.96944,-71.21694,"X340031","R10mm","dias_decada","Invierno",-0.96774193548387,0.258145973834318
"8934","General_freire_curico_ad_DMC",-34.96944,-71.21694,"X340031","R10mm","dias_decada","Primavera",0.0133481646273639,0.955285496919616
"8935","General_freire_curico_ad_DMC",-34.96944,-71.21694,"X340031","R10mm","dias_decada","Verano",-0.0935960591133004,0.522048667695802
"8936","Graneros_mostazal_DMC",-34.06583,-70.74167,"X340032","R10mm","dias_decada","Anual",-3.91101223581758,0.00221999956936257
"8937","Graneros_mostazal_DMC",-34.06583,-70.74167,"X340032","R10mm","dias_decada","Otono",-1.65294771968854,0.0214307390599858
"8938","Graneros_mostazal_DMC",-34.06583,-70.74167,"X340032","R10mm","dias_decada","Invierno",-2.14460511679644,0.014692183773211
"8939","Graneros_mostazal_DMC",-34.06583,-70.74167,"X340032","R10mm","dias_decada","Primavera",-0.00444938820912134,1
"8940","Graneros_mostazal_DMC",-34.06583,-70.74167,"X340032","R10mm","dias_decada","Verano",-0.103448275862069,0.391006919830555
"8941","Nancagua_DMC",-34.65444,-71.20306,"X340033","R10mm","dias_decada","Anual",-2.64071190211346,0.0103243278957136
"8942","Nancagua_DMC",-34.65444,-71.20306,"X340033","R10mm","dias_decada","Otono",-1.72413793103448,0.0198880035096597
"8943","Nancagua_DMC",-34.65444,-71.20306,"X340033","R10mm","dias_decada","Invierno",-1.09677419354839,0.228337849117838
"8944","Nancagua_DMC",-34.65444,-71.20306,"X340033","R10mm","dias_decada","Primavera",0.0378197997775305,0.866616318156092
"8945","Nancagua_DMC",-34.65444,-71.20306,"X340033","R10mm","dias_decada","Verano",0.0295566502463054,0.767146042140605
"8946","Lolol_hacienda_DMC",-34.71083,-71.59556,"X340035","R10mm","dias_decada","Anual",-2.48275862068965,0.0288912261647603
"8947","Lolol_hacienda_DMC",-34.71083,-71.59556,"X340035","R10mm","dias_decada","Otono",-2.00444938820912,0.0143743413025274
"8948","Lolol_hacienda_DMC",-34.71083,-71.59556,"X340035","R10mm","dias_decada","Invierno",-0.375973303670744,0.744059545209111
"8949","Lolol_hacienda_DMC",-34.71083,-71.59556,"X340035","R10mm","dias_decada","Primavera",-0.14238042269188,0.879708300152509
"8950","Lolol_hacienda_DMC",-34.71083,-71.59556,"X340035","R10mm","dias_decada","Verano",0.0098522167487685,0.794745473694737
"8951","San_fernando_ex_sendos_DMC",-34.59833,-70.96805,"X340038","R10mm","dias_decada","Anual",-2.54505005561735,0.017012282609093
"8952","San_fernando_ex_sendos_DMC",-34.59833,-70.96805,"X340038","R10mm","dias_decada","Otono",-1.74416017797553,0.0244855190379292
"8953","San_fernando_ex_sendos_DMC",-34.59833,-70.96805,"X340038","R10mm","dias_decada","Invierno",-0.956618464961068,0.201850901509198
"8954","San_fernando_ex_sendos_DMC",-34.59833,-70.96805,"X340038","R10mm","dias_decada","Primavera",-0.0155728587319243,0.750602564402527
"8955","San_fernando_ex_sendos_DMC",-34.59833,-70.96805,"X340038","R10mm","dias_decada","Verano",0.0640394088669952,0.555369997272235
"8956","San_benito_de_chimbarongo_DMC",-34.72083,-71.01972,"X340044","R10mm","dias_decada","Anual",-2.95661846496106,0.00848830198932538
"8957","San_benito_de_chimbarongo_DMC",-34.72083,-71.01972,"X340044","R10mm","dias_decada","Otono",-2.01334816462736,0.0267362327845784
"8958","San_benito_de_chimbarongo_DMC",-34.72083,-71.01972,"X340044","R10mm","dias_decada","Invierno",-1.17018909899889,0.110622303116015
"8959","San_benito_de_chimbarongo_DMC",-34.72083,-71.01972,"X340044","R10mm","dias_decada","Primavera",0.0889877641824249,0.955599431045612
"8960","San_benito_de_chimbarongo_DMC",-34.72083,-71.01972,"X340044","R10mm","dias_decada","Verano",0.0344827586206896,0.753655507239316
"8961","Quimavida_DMC",-34.215,-70.99694,"X340048","R10mm","dias_decada","Anual",-2.68743047830923,0.0768020071842091
"8962","Quimavida_DMC",-34.215,-70.99694,"X340048","R10mm","dias_decada","Otono",-1.3615127919911,0.0816750713990456
"8963","Quimavida_DMC",-34.215,-70.99694,"X340048","R10mm","dias_decada","Invierno",-1.55506117908788,0.185021973913227
"8964","Quimavida_DMC",-34.215,-70.99694,"X340048","R10mm","dias_decada","Primavera",0.0422691879866519,0.491376297556314
"8965","Quimavida_DMC",-34.215,-70.99694,"X340048","R10mm","dias_decada","Verano",0.152709359605911,0.120083327888244
"8966","Quinta_de_tilcoco_DMC",-34.35778,-70.96722,"X340050","R10mm","dias_decada","Anual",-3.2146829810901,0.0173454009462703
"8967","Quinta_de_tilcoco_DMC",-34.35778,-70.96722,"X340050","R10mm","dias_decada","Otono",-1.86874304783092,0.012361292355584
"8968","Quinta_de_tilcoco_DMC",-34.35778,-70.96722,"X340050","R10mm","dias_decada","Invierno",-1.55061179087875,0.0438653372702516
"8969","Quinta_de_tilcoco_DMC",-34.35778,-70.96722,"X340050","R10mm","dias_decada","Primavera",-0.0444938820912126,0.849530358896507
"8970","Quinta_de_tilcoco_DMC",-34.35778,-70.96722,"X340050","R10mm","dias_decada","Verano",0.157635467980296,0.301094928321844
"8971","San_fernando_liceo_agricola_el_carmen_fdf_DMC",-34.59139,-70.97055,"X340053","R10mm","dias_decada","Anual",-2.9210233592881,0.00261996013317501
"8972","San_fernando_liceo_agricola_el_carmen_fdf_DMC",-34.59139,-70.97055,"X340053","R10mm","dias_decada","Otono",-2.07119021134594,0.00445454808984556
"8973","San_fernando_liceo_agricola_el_carmen_fdf_DMC",-34.59139,-70.97055,"X340053","R10mm","dias_decada","Invierno",-1.05228031145717,0.20746657562317
"8974","San_fernando_liceo_agricola_el_carmen_fdf_DMC",-34.59139,-70.97055,"X340053","R10mm","dias_decada","Primavera",0.0622914349276973,0.925931139666238
"8975","San_fernando_liceo_agricola_el_carmen_fdf_DMC",-34.59139,-70.97055,"X340053","R10mm","dias_decada","Verano",0.019704433497537,0.802092293856041
"8976","Curepto_essam_DMC",-35.09667,-72.06194,"X350002","R10mm","dias_decada","Anual",-2.62068965517241,0.0923132345173907
"8977","Curepto_essam_DMC",-35.09667,-72.06194,"X350002","R10mm","dias_decada","Otono",-2.00444938820912,0.0185931662318871
"8978","Curepto_essam_DMC",-35.09667,-72.06194,"X350002","R10mm","dias_decada","Invierno",-0.496106785317019,0.529155562402685
"8979","Curepto_essam_DMC",-35.09667,-72.06194,"X350002","R10mm","dias_decada","Primavera",-0.169076751946607,0.97011724299471
"8980","Curepto_essam_DMC",-35.09667,-72.06194,"X350002","R10mm","dias_decada","Verano",0.0147783251231528,0.892657542102196
"8981","San_javier_particular_DMC",-35.5975,-71.73889,"X350008","R10mm","dias_decada","Anual",-2.04449388209121,0.342282888560857
"8982","San_javier_particular_DMC",-35.5975,-71.73889,"X350008","R10mm","dias_decada","Otono",-1.71078976640712,0.102246908614163
"8983","San_javier_particular_DMC",-35.5975,-71.73889,"X350008","R10mm","dias_decada","Invierno",-0.25361512791991,1
"8984","San_javier_particular_DMC",-35.5975,-71.73889,"X350008","R10mm","dias_decada","Primavera",0.0200222469410458,0.954324362841092
"8985","San_javier_particular_DMC",-35.5975,-71.73889,"X350008","R10mm","dias_decada","Verano",-0.064039408866995,0.787892200466042
"8986","Villa_longavi_DMC",-35.96639,-71.68861,"X350017","R10mm","dias_decada","Anual",-3.64182424916574,0.00951019902511034
"8987","Villa_longavi_DMC",-35.96639,-71.68861,"X350017","R10mm","dias_decada","Otono",-2.50723025583982,0.0165996665588077
"8988","Villa_longavi_DMC",-35.96639,-71.68861,"X350017","R10mm","dias_decada","Invierno",-1.2258064516129,0.106842071156364
"8989","Villa_longavi_DMC",-35.96639,-71.68861,"X350017","R10mm","dias_decada","Primavera",0.171301446051168,0.624766021944107
"8990","Villa_longavi_DMC",-35.96639,-71.68861,"X350017","R10mm","dias_decada","Verano",-0.0935960591133005,0.746323442876464
"8991","Cauquenes_essam_DMC",-35.97222,-72.3325,"X350018","R10mm","dias_decada","Anual",-1.84872080088988,0.0654996510044908
"8992","Cauquenes_essam_DMC",-35.97222,-72.3325,"X350018","R10mm","dias_decada","Otono",-1.82202447163515,0.0428204951585452
"8993","Cauquenes_essam_DMC",-35.97222,-72.3325,"X350018","R10mm","dias_decada","Invierno",0.313681868743048,0.653247820416762
"8994","Cauquenes_essam_DMC",-35.97222,-72.3325,"X350018","R10mm","dias_decada","Primavera",-0.164627363737486,0.631167598574612
"8995","Cauquenes_essam_DMC",-35.97222,-72.3325,"X350018","R10mm","dias_decada","Verano",-0.147783251231527,0.478833692403723
"8996","Digua_embalse_DMC",-36.25694,-71.54833,"X360006","R10mm","dias_decada","Anual",-3.74638487208009,0.0378774289206376
"8997","Digua_embalse_DMC",-36.25694,-71.54833,"X360006","R10mm","dias_decada","Otono",-3.00333704115684,0.00983036420906912
"8998","Digua_embalse_DMC",-36.25694,-71.54833,"X360006","R10mm","dias_decada","Invierno",-0.640711902113459,0.603361919346908
"8999","Digua_embalse_DMC",-36.25694,-71.54833,"X360006","R10mm","dias_decada","Primavera",0.028921023359288,0.914096093225917
"9000","Digua_embalse_DMC",-36.25694,-71.54833,"X360006","R10mm","dias_decada","Verano",-0.1871921182266,0.546081930089592
"9001","Embalse_bullilleo_DMC",-36.28917,-71.41611,"X360007","R10mm","dias_decada","Anual",-4.51167964404894,0.00769309054198354
"9002","Embalse_bullilleo_DMC",-36.28917,-71.41611,"X360007","R10mm","dias_decada","Otono",-3.26362625139044,0.0029822604495792
"9003","Embalse_bullilleo_DMC",-36.28917,-71.41611,"X360007","R10mm","dias_decada","Invierno",-1.09899888765295,0.389926155070995
"9004","Embalse_bullilleo_DMC",-36.28917,-71.41611,"X360007","R10mm","dias_decada","Primavera",-0.0044493882091211,1
"9005","Embalse_bullilleo_DMC",-36.28917,-71.41611,"X360007","R10mm","dias_decada","Verano",-0.157635467980295,0.772200052074386
"9006","General_bernardo_ohiggins_chillan_ad_DMC",-36.58583,-72.03667,"X360011","R10mm","dias_decada","Anual",-5.37041156840934,0.000493304890109893
"9007","General_bernardo_ohiggins_chillan_ad_DMC",-36.58583,-72.03667,"X360011","R10mm","dias_decada","Otono",-3.14794215795328,0.000337637277605007
"9008","General_bernardo_ohiggins_chillan_ad_DMC",-36.58583,-72.03667,"X360011","R10mm","dias_decada","Invierno",-1.45717463848721,0.0644376787737944
"9009","General_bernardo_ohiggins_chillan_ad_DMC",-36.58583,-72.03667,"X360011","R10mm","dias_decada","Primavera",-0.598442714126807,0.263950712848223
"9010","General_bernardo_ohiggins_chillan_ad_DMC",-36.58583,-72.03667,"X360011","R10mm","dias_decada","Verano",-0.300492610837439,0.287694596838227
"9011","Carriel_sur_concepcion_ap_DMC",-36.78055,-73.06639,"X360019","R10mm","dias_decada","Anual",-5.93993325917687,0.000635946766619451
"9012","Carriel_sur_concepcion_ap_DMC",-36.78055,-73.06639,"X360019","R10mm","dias_decada","Otono",-3.33926585094549,0.00030337856892964
"9013","Carriel_sur_concepcion_ap_DMC",-36.78055,-73.06639,"X360019","R10mm","dias_decada","Invierno",-1.24137931034483,0.0920695169060901
