"fecha","year","month","day","02103008-2","02104008-8","02104010-K","02105016-4","02105017-2","02105018-0","02105022-9","02700001-0","02942001-7","03414002-2","03430006-2","03430007-0","03701001-4","03802006-4","03806002-3","03815004-9","03820004-6","03823004-2","03826003-0","220002","230001","270008"
1996-02-01,1996,2,1,-1.2,2.1,1.3,-0.9,2.2,5.1,-6.8,5.8,5.6,11.4,11,13,12,NA,11.8,11,13,12.4,15,4.9,17,NA
1996-02-02,1996,2,2,-1.8,1,2.1,-0.8,2.1,5.2,-6,5.2,5.8,12.6,11.6,11.6,14,NA,12,11.8,14,12.6,15.6,3.8,15.3,NA
1996-02-03,1996,2,3,-1.2,2.1,3.2,-0.7,3.2,5.9,-6.7,6.1,6.1,12,11.4,12.6,14,NA,11.6,11.2,14.2,12,15.4,5.2,16.8,NA
1996-02-04,1996,2,4,-2.5,1.3,1.2,-1.2,2.2,5.3,-7.5,5.1,5,11.8,11.4,11,13,NA,NA,10.8,13.6,11.4,12.2,4,16.7,NA
1996-02-05,1996,2,5,-3.1,0.2,1.3,-3.8,0.2,4,-10.8,7.2,6.2,13.4,11.4,12,13,NA,11,10,11.8,10.4,11.2,3.5,16,NA
1996-02-06,1996,2,6,-2.2,5.9,9.4,0,3.5,7.1,-7.4,7.4,6,12.2,10,11,11,NA,11.6,10.6,13.6,11.6,11,11.6,15.3,NA
1996-02-07,1996,2,7,-1.9,2.3,3,-0.9,1,3.8,-10.5,7.3,6.8,11.4,11.8,12.6,13,NA,11,10.4,14.4,13.4,12.5,5,16,NA
1996-02-08,1996,2,8,-0.8,2.1,3.2,2.1,3,5,-6.5,6.8,6.7,12.4,12,12,12,NA,12.8,11.2,13.6,11.4,13,5.8,15.9,NA
1996-02-09,1996,2,9,0.1,3.7,3.1,3.1,3.3,5.2,-3.2,4.8,6.3,14,12.2,13,13,NA,11.2,10.8,13.8,13.2,15,5.4,18.4,NA
1996-02-10,1996,2,10,-2.5,1.5,2.9,0.2,1.1,3.3,-6.4,4.9,5.2,11.8,13,11,12,NA,NA,11.2,12.6,11,14,5,18,NA
1996-02-11,1996,2,11,-0.9,3.1,4,2.3,2.6,5,-5,5.9,6,12.8,11.4,12.4,11,NA,10.8,10.2,12.8,11.4,12,6,15.8,NA
1996-02-12,1996,2,12,0.1,2.2,2.8,1.8,3.1,5.2,-4.8,5.2,9,11.6,11.4,12.6,12,NA,13.2,10.4,13.8,10.6,12.6,6,15.4,NA
1996-02-13,1996,2,13,1.1,5.3,4.1,2,4.2,8.1,-4.3,5.1,9.1,13.6,12.2,13,13,NA,11.8,10.8,13,10,14.4,6.7,15.2,NA
1996-02-14,1996,2,14,0.7,4.2,3.8,1.8,6,8.5,-4.2,3.2,7.4,13.6,13,13,13,NA,13.8,12,13,11.4,14.6,6.6,16.4,NA
1996-02-15,1996,2,15,0.3,3,3.2,2,4,7.3,-5.1,4.3,5,13.8,12.4,12.4,14,NA,NA,11,13.8,12.4,16.6,6.4,14.7,NA
1996-02-16,1996,2,16,0.9,2.9,3.4,2.1,4.8,8.2,-3.7,4.4,5.5,13.2,12.6,11.4,13,NA,NA,11.2,13,11.4,14,5.3,15.2,NA
1996-02-17,1996,2,17,0,3.1,3.1,2.6,5.1,7.1,-3.6,4.2,6.6,16,12,10.8,10,NA,NA,11.8,13.8,11.4,13.6,6.9,15.3,NA
1996-02-18,1996,2,18,0.8,3,2,1,4.2,7.9,-4.5,4.4,7.2,12.8,11.8,14,13,NA,11.8,10.6,NA,12.4,14.6,5.8,16.4,NA
1996-02-19,1996,2,19,1.1,2.9,1.9,4.1,4.6,7.8,-2.7,5.2,4.9,12,12,13,14,NA,11.8,10.4,13.8,14.4,13.4,5.3,15.7,NA
1996-02-20,1996,2,20,-0.9,2.4,1.5,1.3,2.8,3.1,-5.2,8.4,3.8,11.2,11.2,13,12.4,NA,11.8,11,12,13,13.8,4.2,15.8,NA
1996-02-21,1996,2,21,-2.9,1,1.2,-0.2,1.9,2.9,-4.5,8.2,4.1,11.6,11,12.2,14,NA,11.8,10.8,12,11.8,15,3.8,16.2,NA
1996-02-22,1996,2,22,-2,1.8,2.6,0.2,2.2,3.6,-6.4,9.2,8.8,12.6,11,11.2,12,NA,10.2,11,14.4,12.6,12.4,5.2,17.4,NA
1996-02-23,1996,2,23,-1.9,3.1,3.2,0.9,3.1,5.4,-4.9,9.1,8.2,16,11.2,11,13,NA,11,11.2,14.8,12,14.6,6.8,16.8,NA
1996-02-24,1996,2,24,-2,1.9,4.1,0.6,4.1,4.6,-5,7.2,5.6,16.2,10.8,11,11,NA,13.6,11.4,12.8,11,14.2,5.6,16.1,NA
1996-02-25,1996,2,25,-1.8,2.5,3,2.1,3.7,5,-2.9,5.8,4.2,13.2,10.2,9.6,12,NA,11.2,10.8,11,11.6,15.2,5,18.2,NA
1996-02-26,1996,2,26,-0.8,4,3.5,0.3,3.9,4.9,-6.9,4.6,5.8,13.8,10,9.8,13,NA,11,11,10.8,10.2,12.8,5,16.5,NA
1996-02-27,1996,2,27,0.1,2.2,1.5,2.1,3.2,5.8,-5.8,6.6,9,12.6,10,11.4,13,NA,10,12.4,11.2,12,14.2,5.2,14.2,NA
1996-02-28,1996,2,28,0.6,2.4,1.3,2.7,4.1,6.5,-3.9,6,6.1,16,10.2,11,12,NA,10.2,11.8,12,12.2,15.2,4.9,14.5,NA
1996-02-29,1996,2,29,0.9,2.1,4.1,2.1,4.9,6.9,-5.8,6.3,6.2,12,9.9,12,13,NA,10.8,10.2,11,9.8,15,7.2,14.9,NA
1996-03-01,1996,3,1,-1.9,1.2,3.2,-0.5,3.1,4.2,-6.9,9.1,7.1,12.8,9,9,10,NA,10,10.6,11,9.8,11.4,4.6,16,NA
1996-03-02,1996,3,2,-2,0.2,1.8,0.8,1.8,4.9,-6.7,8.5,9.8,12,12.4,10.8,9,NA,9.6,10.2,12.8,11,11.2,4.9,15,NA
1996-03-03,1996,3,3,-0.9,2.8,3.8,-1.3,3.9,5.2,-7.8,10.2,8.9,10.6,10,11,11,NA,11.2,10.6,NA,11.8,12.6,6.8,14.8,NA
1996-03-04,1996,3,4,-3,2.3,3,-4,3,5.4,-9.9,10.3,9.3,13.2,12,11.2,13,NA,11,12.4,10,10.8,10,5.5,16,NA
1996-03-05,1996,3,5,-2.1,2.2,4.1,-2.9,3.2,5.1,-10.1,9.3,7.6,13.2,11,10.6,13,NA,11,10,11,10,12,5.5,16.2,NA
1996-03-06,1996,3,6,-2.7,1.9,5.2,-4.2,2.4,4.2,-12.9,8.5,9.2,16,11,11.8,10,NA,11.8,10,12.2,11,14.6,6.6,16.7,NA
1996-03-07,1996,3,7,-2.2,0.3,5,-1,1.8,3.8,-8.2,8.1,7,14.6,11,12,13,NA,NA,11.4,12,12.2,16.2,6.2,18.1,NA
1996-03-08,1996,3,8,-1.5,1.1,3.1,0.2,2.9,2.2,-6.8,5.9,7.1,13.6,12,10.8,14,NA,12,10.2,12.6,11,15.6,3.3,15.9,NA
1996-03-09,1996,3,9,-3.1,-0.9,2,-1,2.2,3.1,-7.7,6.6,7,15.8,11,11.2,12,NA,11.8,10,11,10.8,11,3.6,15.3,NA
1996-03-10,1996,3,10,-3.2,-1.1,3.1,-3.1,2.3,3.2,-10,5.4,5.9,13.2,9.6,9,11.6,NA,11.6,9.4,11.4,9.6,10,6,16.9,NA
1996-03-11,1996,3,11,-3.9,-1.9,2.9,-3.4,2.6,2.2,-10.2,5.6,5.2,16,9,9,14,NA,9.8,9,10.6,9,10.4,5.3,15.6,NA
1996-03-12,1996,3,12,-3.6,-1.6,2,-2.8,1.7,3.9,-9.8,7,6.2,13.4,9.6,10,10,NA,NA,8.2,11,9,11.2,3.9,17.8,NA
1996-03-13,1996,3,13,-4,-1,1.1,-4.8,2.8,5.2,-9.5,6.3,5,13,9.8,8.6,9,NA,NA,8,12,10.2,10.6,3.2,15.8,NA
1996-03-14,1996,3,14,-3.1,-1.1,0.5,-1.4,1,4,-7.6,6.2,7,13.6,10.2,10.8,13,NA,8.4,9.4,13.2,10.8,13.6,2.5,14.4,NA
1996-03-15,1996,3,15,-2.9,-0.8,0.4,0.5,1.2,4.3,-7,5.3,7.2,10.6,9.8,10,10,NA,9.8,9.8,13.8,11.4,11.2,3.9,15.9,NA
1996-03-16,1996,3,16,-1.9,0.7,2.4,0.2,5.9,4.5,-5.8,6.6,6.1,11.8,10,10,11,NA,10.4,9.6,15,10.8,13.2,3.6,16.7,NA
1996-03-17,1996,3,17,-2.8,-0.8,3.5,-1.2,3.9,6.5,-8,5.2,4.2,12.4,11,11.8,12,NA,NA,10.2,11,9.4,14.4,3.2,16.6,NA
1996-03-18,1996,3,18,-3.1,0.5,1.2,0.1,3.5,6.3,-6.9,4.8,4.3,11.8,10,11,15,NA,10.2,10,13.8,12.4,15.6,2.8,14.6,NA
1996-03-19,1996,3,19,-1.9,2,2.1,0.9,4.2,3.5,-5.5,6.8,5.5,10.4,10.2,11.6,11,NA,10,10,11.6,10.6,11.8,4.8,15,NA
1996-03-20,1996,3,20,-2.8,0.9,2.2,2,2.1,2,-5.8,8.9,9.6,11,11,11.8,13,NA,10.4,10.2,14.2,12.4,11.8,5.1,15.1,NA
1996-03-21,1996,3,21,-3.2,1.8,5.4,1,2.9,4.8,-7.9,7.2,10.3,14,15,16,11,NA,11.6,10.6,13.8,11.6,12.6,5.8,15,NA
1996-03-22,1996,3,22,-2.7,0.9,3.6,0.2,4,4.6,-5.7,7,6.8,13.6,10.8,11.2,11,NA,11.6,9.8,13,12,14.8,4.6,16.2,NA
1996-03-23,1996,3,23,-2,1.9,2.5,2.9,4.9,4.1,-3.8,6.1,6.6,12,11.4,11.2,11,NA,10.2,10,11.6,11.8,15.2,5.1,18,NA
1996-03-24,1996,3,24,-0.3,2.2,3.1,1.9,4,5.1,-3.9,5.8,5.1,15,10,9.2,11,NA,NA,10.8,11.8,11.4,15,5.4,17.4,NA
1996-03-25,1996,3,25,-2.1,1,1.2,0.2,3,3.2,-4.1,4.2,4.2,14.4,9,9.8,15,NA,8.8,5,12.2,12.6,16.2,5,17.2,NA
1996-03-26,1996,3,26,-4.8,-2.9,0,-3,-0.1,1,-8.1,3.6,2.3,15.4,8.2,6.8,11.8,NA,8.2,5.6,10.2,10,11,1.5,16,NA
1996-03-27,1996,3,27,-3.2,-1.8,-1.5,-4.2,3.1,1.8,-9.9,4,4.1,13.2,10.2,4,9,NA,7.2,6,10,8.4,10.2,0.8,14.7,NA
1996-03-28,1996,3,28,-1.9,-0.9,3.8,-0.9,2.2,3.5,-6,4.9,4.3,13.8,8,4,13,NA,7.2,6.4,9.8,9,12.6,4.6,14.2,NA
1996-03-29,1996,3,29,-2.1,0.2,5.9,-1.5,3.3,4,-6.5,5.2,4.4,14,10.4,7.2,11,NA,NA,7.6,9.4,8.4,9.4,4.9,16.8,NA
1996-03-30,1996,3,30,-3.8,-1.5,2.8,-2.1,1.3,2,-10,5,5.3,15.2,11.4,10,11,NA,9.8,9,9.2,10.8,11.2,4.2,18,NA
1996-03-31,1996,3,31,-4,-1.9,1,-1.8,2.1,2.2,-9.8,6,5.1,14.8,9,7,11,NA,NA,8.6,9,8.8,12,2.4,17.9,NA
1996-04-01,1996,4,1,-1.9,-3.1,1.6,1.5,2.8,4,-7.7,3.5,3.9,NA,8.2,9,11,NA,8.4,8,9,9.8,14.6,2.6,18,NA
1996-04-02,1996,4,2,-2.1,-0.5,2.4,-2.5,5,NA,-7.5,4.2,0.4,NA,8.4,9,7,NA,7.8,5.2,9.6,8.6,9.6,4,17,NA
1996-04-03,1996,4,3,-1.8,2.6,-0.8,-3,4.3,NA,-7.8,4,1.9,NA,8,10.6,11.4,NA,NA,7,10.8,11.4,13.4,2.5,18,NA
1996-04-04,1996,4,4,1.1,6.4,2,0,5.1,NA,-5.4,7.1,3.6,NA,9.2,10.8,10,NA,NA,7.6,9.8,10.4,10.6,0,16.8,NA
1996-04-05,1996,4,5,-0.9,-1.3,1.4,-2.9,4,NA,-9.1,5.4,4.5,NA,10.2,7.8,7,NA,NA,3.2,9,8.8,10,5.2,14.2,NA
1996-04-06,1996,4,6,-3.1,-1.5,4,-3.1,3.6,NA,-11.4,4.4,5.7,NA,10,7,9,NA,5.2,6.2,12,9.6,7.8,7,13.8,NA
1996-04-07,1996,4,7,-1.9,-0.5,4.2,0.8,4.1,2.2,-7,3.2,6.2,NA,10,6,8,NA,NA,5.4,NA,8.6,10.4,3.8,13.4,NA
1996-04-08,1996,4,8,-1.5,0.8,3.1,0,4,NA,-6.1,3.8,4.1,NA,8.2,4.4,11,NA,NA,5.2,11,8.8,13,4,14.8,NA
1996-04-09,1996,4,9,-2.1,-1,2.5,-3.5,3,NA,-11.7,2,4.9,NA,9.2,7.2,10,NA,8.8,7,9.6,8.8,10.6,3.5,17.1,NA
1996-04-10,1996,4,10,-2.4,-2.1,3.2,0,1.8,NA,-8.5,2.8,4.2,NA,9,8.4,11,NA,9.4,7.4,9.6,NA,12,2.4,13.7,NA
1996-04-11,1996,4,11,-2.9,-1.6,0,2.1,1.7,4,-5.2,3.1,4.4,NA,8.4,7.6,9,NA,8.2,8,10,10,13.6,2.2,14.8,NA
1996-04-12,1996,4,12,-2.8,-1.5,0.3,0,0.8,NA,-6.9,3.8,4.3,NA,8.4,7.8,9,NA,7.4,7,9.8,8,10,1.8,14,NA
1996-04-13,1996,4,13,-2.4,-1.8,1.6,0.2,2.2,NA,-4.6,3,2.5,NA,8.4,9.6,11,NA,10,7.2,10,7.6,12.6,2.4,14.1,NA
1996-04-14,1996,4,14,-3.9,-2.1,1,-1.1,1.1,NA,-7.7,3.1,5.5,NA,6.6,8.4,9.8,NA,8.2,6.8,10,8.6,9.2,2.1,16.7,NA
1996-04-15,1996,4,15,-3.8,-0.4,0.9,-1.5,2.5,4,-6.1,8,4.6,NA,6.4,6,6.4,NA,6.4,5.2,8.6,6.8,5.8,5,13.8,NA
1996-04-16,1996,4,16,-3.7,-2,2.8,-3.8,2,5.1,-12,5.6,5.7,NA,9,7.6,10,NA,4.2,6.2,13.8,9.8,7,3,14.1,NA
1996-04-17,1996,4,17,-2.4,-1.9,2.2,-1.8,-0.7,4,-7.8,4,NA,NA,8.4,9,7,NA,4.2,7.4,13.8,9.4,8.6,1.8,16.4,NA
1996-04-18,1996,4,18,-2.7,-1.8,0.8,-1.5,-0.6,NA,-8.4,5,NA,NA,6.4,8.2,13,NA,6.2,5.2,10,9.2,11.4,2.1,17,NA
1996-04-19,1996,4,19,-2.9,-0.9,1.2,-0.4,-0.1,NA,-6.1,4.2,NA,NA,7.2,7.8,11,NA,6,6.6,11.4,9.4,11.6,2.6,12.9,NA
1996-04-20,1996,4,20,-3,-0.8,0.9,-1.1,1.3,NA,-7.2,3.3,NA,NA,7.6,7.8,7.4,NA,6,5,9.8,7.2,9.2,3.8,13.2,NA
1996-04-21,1996,4,21,-1.6,1,1,0.1,3,NA,-5.8,3.9,3.1,NA,7.6,8,5,NA,6,6.4,9.6,7.2,8.8,3.1,13.3,NA
1996-04-22,1996,4,22,-2.5,-0.2,0.7,-0.2,1.2,NA,-6.1,3.2,3.9,NA,7.2,5.4,8,NA,5.8,4.8,9,6.2,7.6,3.4,13.7,NA
1996-04-23,1996,4,23,-2.6,0.3,3.4,0.5,1.5,NA,-6.9,2.2,6,NA,11,11,11,NA,5.8,7.2,10.2,9.8,11.4,2.3,12.5,NA
1996-04-24,1996,4,24,-2,1.3,0.2,-0.6,2.9,NA,-7,5.9,1.1,NA,7.2,8.8,10,NA,4,5,9.8,9.8,13.4,3.4,13,NA
1996-04-25,1996,4,25,-2.1,-1,0.3,-1.8,1.9,NA,-9.1,4.5,3,NA,7.2,6,5,NA,6.8,5,8,7.2,8.8,4.8,11.5,NA
1996-04-26,1996,4,26,-2.5,-0.9,2,-0.9,2.2,NA,-7,3.3,3.1,NA,6.4,5,10,NA,6.8,3.8,9.2,6.8,10.8,4,11.1,NA
1996-04-27,1996,4,27,-3.2,-1.9,4.5,-2.4,2.1,NA,-9.9,3.2,3.8,NA,6.4,6.8,7,NA,3.8,4.8,7.2,7.4,10.2,2.5,11.8,NA
1996-04-28,1996,4,28,-3,-2.1,2.2,-5,2,NA,-11.4,2.5,4.9,NA,6.2,7.8,10,NA,4,5.2,10,6,11.8,3,10.7,NA
1996-04-29,1996,4,29,-2.5,-2.4,-0.5,0.2,-0.5,NA,-9.2,3.1,3,NA,10,7,11,NA,3.6,6,8.6,9,10.4,2.8,13.7,NA
1996-04-30,1996,4,30,-0.8,0.6,2.2,1.1,2.2,5.4,-9,4.9,4,NA,7,7,9.6,NA,3.6,5.8,7.6,5.2,12.6,5.8,11.9,NA
1996-05-01,1996,5,1,-0.6,1,3.9,1.8,5,0.6,-8.1,3.1,NA,NA,7.2,5.4,11.2,NA,9,5.4,NA,4.2,12.2,3,13.9,NA
1996-05-02,1996,5,2,-0.8,-1,3.9,0.2,6.1,0.6,-9.5,4.2,NA,NA,7,3.2,10,NA,6,5,6.8,7.8,13.4,4.2,13.6,NA
1996-05-03,1996,5,3,-1.3,1,3.1,-0.9,6.5,4.4,-9.2,2.3,NA,NA,6.2,3.8,14,NA,9,5.2,7,6.6,13.2,4.6,13.8,NA
1996-05-04,1996,5,4,-1.1,0.5,5.9,-0.2,5.8,0.6,-9.8,4,NA,NA,5,3.8,11,NA,7,4.2,6.2,7.4,9.6,5.4,14.1,NA
1996-05-05,1996,5,5,-2.1,-1.5,4,-1.3,3.1,1.8,-8.9,4.8,NA,NA,8,7,8,NA,6,5.8,7,8,9.4,4.2,11.9,NA
1996-05-06,1996,5,6,-3.2,-2.5,2.9,-3.2,5.4,0.2,-12,4.1,NA,NA,5,3.4,8,NA,4.2,4.8,5,6,14.2,3.3,14.4,NA
1996-05-07,1996,5,7,-2.8,-3,0.8,-4.1,2.9,5.6,-11.2,4.2,NA,NA,3.6,5.8,11,NA,3.6,3.8,10.2,8.6,14,1.4,13.6,NA
1996-05-08,1996,5,8,-3.5,-2,2.1,-3.8,3.9,0.2,-11.8,3.9,NA,NA,7.6,6,5,NA,6,4.8,7.4,5.4,6.8,0.8,11.6,NA
1996-05-09,1996,5,9,-4.1,-3.4,3.2,-4.9,1.7,0.6,-9.8,3,NA,NA,12.6,6.2,5,NA,7,6.2,8.8,6.6,6.8,5.2,15.5,NA
1996-05-10,1996,5,10,-1.6,-1,-0.9,-1.3,4.8,0.6,-7.1,1.8,NA,NA,12.4,6.6,4,NA,6.8,5.8,14.8,6.8,8.2,1.7,13.9,NA
1996-05-11,1996,5,11,-2,-2.8,2.7,-3.9,5,0.4,-9.7,2.3,NA,NA,8,7.8,12,NA,6,5,7,7.6,12.8,3.8,15.3,NA
1996-05-12,1996,5,12,-1,-3,3,-4.2,4.2,0.6,-11.4,2.1,NA,NA,8,6,6,NA,8,4.8,NA,4.6,7.4,7.5,15.8,NA
1996-05-13,1996,5,13,-2.6,-3,1.1,-5.9,3.9,0.4,-12.2,1.8,NA,NA,7,7.2,10,NA,4,5,7.2,8.4,13.2,3.8,13.6,NA
1996-05-14,1996,5,14,-3.1,-4,0.3,-5.6,2.6,0.8,-10.6,1,NA,NA,9.2,7,6,NA,4,5.6,6.8,6.4,11.2,3.8,16.1,NA
1996-05-15,1996,5,15,-4.4,-4,4,-2.1,2.2,0.6,-10.9,2.1,NA,NA,8.2,5,4,NA,1.8,3.4,3.4,5.2,8.8,6.1,12.6,NA
1996-05-16,1996,5,16,-6,-5,0,-6.2,0,0.8,-13.1,2.3,NA,NA,8.6,4,8,NA,3.8,6,8,6,9,2.6,15,NA
1996-05-17,1996,5,17,-6.5,-5,1.8,-7.1,-0.5,0.8,-14,5.7,NA,NA,6.8,5,8,NA,3,3,7.8,4.4,9,2,13,NA
1996-05-18,1996,5,18,-6.9,-6,0.3,-6.2,0.6,NA,-13.2,5,NA,NA,12.8,5.2,3,NA,6,4.6,9.8,5.8,7.8,0.4,15,NA
1996-05-19,1996,5,19,-6,-7,-1.9,-5.8,1.1,NA,-12,3.2,NA,NA,9.2,5.6,8,NA,3.6,4.8,6.4,2.6,11,0.4,14.9,NA
1996-05-20,1996,5,20,-5.8,-8,0.2,-6.3,1,NA,-12.8,-0.9,NA,NA,7.4,6.2,10,NA,6,5.4,5.6,3.2,11,-2.4,14.5,NA
1996-05-21,1996,5,21,-4,-3.9,-3.9,-8,-0.5,0.4,-14.2,-0.3,NA,NA,5.2,4,9,NA,2.6,3.8,6,7.2,12,-1.9,13.4,NA
1996-05-22,1996,5,22,-6.9,-6.4,-2.8,-8.2,0.2,NA,-12.8,1,NA,NA,3.2,4,6,NA,5,3.4,5.2,3,5,-2.2,14,NA
1996-05-23,1996,5,23,-4.8,-7.1,-4.9,-6,1.2,NA,-12.1,-4.5,NA,NA,6.4,3,2.4,NA,5,2,8,4,4.8,-4,13,NA
1996-05-24,1996,5,24,-4.2,-4,-2.1,-4.5,2,NA,-10.6,-1.9,NA,NA,0.1,3.2,4.2,NA,3.2,2.8,8.8,4.8,6.2,0.5,10.9,NA
1996-05-25,1996,5,25,-9.2,-10,-1.9,-7.4,-3.8,NA,-14.9,6,NA,NA,9,7,9,NA,8,7.2,11.2,8.8,9.6,-0.4,10.3,NA
1996-05-26,1996,5,26,-5.8,-7.8,-1,-5.8,1.8,NA,-13,-1.1,NA,NA,9,4.8,8,NA,6,3.2,14,7.6,7,-0.6,10.7,NA
1996-05-27,1996,5,27,-4,-6.1,1,-3.1,-0.2,NA,-10,-0.8,NA,NA,6,4.2,2,NA,4.2,2.2,13.6,3.2,8.8,-0.3,13.6,NA
1996-05-28,1996,5,28,-3,-3.1,3.2,-2.2,3.2,0.6,NA,-1.1,NA,NA,5.4,3,1,NA,2,2.4,7.6,3,8.8,0,12.8,NA
1996-05-29,1996,5,29,-4.4,-4,1.6,-4.6,2.4,0.4,NA,-3.4,NA,NA,6.4,4,1,NA,5,2.6,12.8,4.4,6.4,0.6,12.3,NA
1996-05-30,1996,5,30,-5.8,-5,-1,-6.5,0.8,0.6,NA,-3,NA,NA,6,4,8,NA,5.2,2.4,3,4.8,11.8,-0.8,13.5,NA
1996-05-31,1996,5,31,-5.7,-3,-4.2,-6.6,-0.2,NA,NA,1.1,NA,NA,6,3.4,5,NA,3.8,1,4,6,11.6,-3.6,12.6,NA
1996-06-01,1996,6,1,-1,-7,-1.5,-10,NA,NA,-9.8,-1.8,NA,9.6,7.6,3,7,NA,3.2,2.6,3.8,0.2,9,-2,10.2,NA
1996-06-02,1996,6,2,-1,-5,-1.5,-10.4,NA,NA,-9.4,-2.4,NA,9.2,5.4,3,2,NA,3.2,1.8,3,3.6,9.8,-3.7,9.8,NA
1996-06-03,1996,6,3,-3,-8.5,1,-9.9,NA,NA,-11.4,4,NA,8.2,11.6,2.2,4,NA,3.2,0.8,10,4,4,-2.6,11.8,NA
1996-06-04,1996,6,4,-2.6,-5.5,3.4,-11,NA,NA,-13,3.1,NA,8,14,4,1,NA,3.6,2.6,10,6,7.4,-1,11.2,NA
1996-06-05,1996,6,5,-2.4,-8,NA,-10.1,NA,NA,-13.6,-2,NA,10.2,13,3.8,1,NA,3.6,2.2,11,3,4,-2.6,11.8,NA
1996-06-06,1996,6,6,-1.6,-5.5,-1.4,-11.1,NA,NA,-10.4,2,NA,11.2,12.6,3,5,NA,3.6,4,7,1.6,8.2,-1.2,12.6,NA
1996-06-07,1996,6,7,0.6,-7.5,-1,-8.9,NA,NA,-10.4,3.4,NA,11.4,9,5,4,NA,3.6,5,5.8,3.6,7.6,-0.2,11.3,NA
1996-06-08,1996,6,8,0.2,-7.5,0,-8.9,NA,NA,-10.6,-1,NA,10.4,10.6,3,4,NA,3.2,3.2,5.8,2,9.6,0.1,11,NA
1996-06-09,1996,6,9,1.5,-5.5,1.6,-5.4,NA,NA,-8,4,NA,10.2,10.4,5.6,5,NA,3.2,5,2,4,10.6,0.8,11.4,NA
1996-06-10,1996,6,10,1.2,-5.5,0,-8,NA,NA,-9.6,4.4,NA,11,10.2,6.6,5,NA,3.4,2.8,4,4.4,10.2,-0.6,12.7,NA
1996-06-11,1996,6,11,-0.4,-4.5,NA,-10.2,NA,NA,-12,3.1,NA,9.2,12.4,6,6,NA,3.4,6.2,5.8,5.4,9.2,4.2,10.4,NA
1996-06-12,1996,6,12,-0.8,-6,1,-6.4,NA,NA,-9.4,6.5,NA,9.6,8.6,8,9,NA,4,4.6,3.8,4.4,8.4,1,10.2,NA
1996-06-13,1996,6,13,2,-3,0.6,-9.6,NA,NA,-7.2,1.4,NA,7.2,8.2,5,6,NA,NA,3.2,3.6,4.4,8.6,-0.4,13.4,NA
1996-06-14,1996,6,14,-0.4,-4,1,-8.9,NA,NA,-10,-1,NA,4.4,5.4,9,11,NA,4.8,4,7,12.2,13.2,2.5,13.8,NA
1996-06-15,1996,6,15,-1,-2.5,-3,-9.4,NA,NA,-10.6,-2.1,NA,4.8,6.4,7.4,5,NA,4.8,4,8,6.4,8.8,0.8,13.2,NA
1996-06-16,1996,6,16,3,1.5,-3.5,-8.2,NA,NA,-11,-1.2,NA,4.8,5.4,3.4,4,NA,NA,4.6,8.6,7.4,7,-5,10.4,NA
1996-06-17,1996,6,17,1.6,1,-4.8,-6.4,NA,NA,-9,0,NA,4.2,2,0,-1,NA,3.6,5.2,7.8,4,5.2,-2.9,12,NA
1996-06-18,1996,6,18,4.9,3,1,-6.6,NA,NA,-8,6.4,NA,3,1,2,2,NA,-0.2,-0.8,6.8,2.6,3,0.8,12.3,NA
1996-06-19,1996,6,19,1.6,0,4,-3.2,NA,NA,-8.4,2.4,NA,1.8,1,2,-1,NA,3.6,2,6.4,2.6,3.4,3.4,11.8,NA
1996-06-20,1996,6,20,2.8,2.5,NA,-3.6,NA,NA,-8.6,5.1,NA,1.2,3.4,3,3,NA,-0.2,-0.8,5,2.4,4,0,10.1,NA
1996-06-21,1996,6,21,3,0,1,-4.4,NA,0.4,-9,3.1,NA,2,10.4,4.2,2,NA,3.2,1.8,9,4.8,3.4,1.2,8.8,NA
1996-06-22,1996,6,22,0.2,-4,0,-6.2,NA,NA,-6.8,0.2,NA,3.2,6.2,5,7,NA,3.6,2,2.6,4,10.6,0.2,10.6,NA
1996-06-23,1996,6,23,3,1,-5,-7.4,NA,NA,-7,-1,NA,1,6.2,5,6,NA,4,4,NA,6.2,7.6,-2.4,11.4,NA
1996-06-24,1996,6,24,3.6,2,-1,-7.7,NA,0.3,-7.4,1.4,NA,6,4.2,2.2,10,NA,3.8,2,5.8,5.4,8,1.6,11.9,NA
1996-06-25,1996,6,25,4.3,6,6.2,-7.8,NA,0.1,-6.6,-1,NA,3,3.4,4.6,9,NA,1,-0.2,4.8,8.4,11.2,-0.4,10.8,NA
1996-06-26,1996,6,26,-6,-3,-3,-10.4,NA,NA,-10.2,-5.4,NA,-3,1.2,1.4,7,NA,0.8,0.8,6,5.6,10.6,1,10.2,NA
1996-06-27,1996,6,27,-1,0.5,-2,-9.4,NA,1,-11.2,-1,NA,-3,5.2,3.2,4,NA,3.4,1,7.4,4.2,6.6,-5.3,8.3,NA
1996-06-28,1996,6,28,-3.9,-6.5,-6,-12.6,NA,NA,-13,-1.2,NA,-2,7,3.6,7,NA,0.2,-1,7.2,4,5.2,-5.6,8.5,NA
1996-06-29,1996,6,29,-2.6,-10,-4,-9.9,NA,NA,-13.4,-1.4,NA,4,10,4,7,NA,0.6,0,2,5,9,-4,10.9,NA
1996-06-30,1996,6,30,-2.4,-8.5,-4,-12.4,NA,NA,-12.8,-5.2,NA,3,6.6,4.2,1,NA,0.8,3.2,NA,5.4,9.8,-3.9,8.2,NA
